order_id,customer_id,order_date,status,country,segment,signup_date,order_item_id,product_id,quantity,category,price,payment_id,payment_method,payment_status,revenue,valid_order
559,350,2024-03-05,Delivered,Spain,Small Business,2023-06-29,2298.0,88.0,2.0,Sports,23.18,272.0,PayPal,Success,46.36,True
559,350,2024-03-05,Delivered,Spain,Small Business,2023-06-29,2675.0,27.0,3.0,Sports,267.48,272.0,PayPal,Success,802.44,True
559,350,2024-03-05,Delivered,Spain,Small Business,2023-06-29,3784.0,3.0,3.0,Electronics,30.54,272.0,PayPal,Success,91.62,True
560,361,2024-10-18,Delivered,Italy,Consumer,2023-03-25,377.0,39.0,4.0,Home,233.66,325.0,Card,Success,934.64,True
560,361,2024-10-18,Delivered,Italy,Consumer,2023-03-25,877.0,2.0,2.0,Home,348.12,325.0,Card,Success,696.24,True
560,361,2024-10-18,Delivered,Italy,Consumer,2023-03-25,1851.0,38.0,1.0,Clothing,211.67,325.0,Card,Success,211.67,True
560,361,2024-10-18,Delivered,Italy,Consumer,2023-03-25,3347.0,11.0,2.0,Home,64.66,325.0,Card,Success,129.32,True
561,257,2024-01-25,Delivered,Spain,Small Business,2024-02-15,31.0,47.0,1.0,Electronics,31.08,140.0,PayPal,Failed,31.08,False
561,257,2024-01-25,Delivered,Spain,Small Business,2024-02-15,1021.0,79.0,4.0,Electronics,372.96,140.0,PayPal,Failed,1491.84,False
561,257,2024-01-25,Delivered,Spain,Small Business,2024-02-15,1098.0,53.0,3.0,Electronics,202.15,140.0,PayPal,Failed,606.45,False
561,257,2024-01-25,Delivered,Spain,Small Business,2024-02-15,1715.0,3.0,3.0,Electronics,30.54,140.0,PayPal,Failed,91.62,False
562,133,2024-02-06,Returned,France,Consumer,2024-10-25,1947.0,38.0,1.0,Clothing,211.67,1666.0,Bank Transfer,Success,211.67,False
562,133,2024-02-06,Returned,France,Consumer,2024-10-25,3649.0,78.0,2.0,Clothing,494.65,1666.0,Bank Transfer,Success,989.3,False
562,133,2024-02-06,Returned,France,Consumer,2024-10-25,3777.0,57.0,4.0,Electronics,367.47,1666.0,Bank Transfer,Success,1469.88,False
562,133,2024-02-06,Returned,France,Consumer,2024-10-25,4571.0,9.0,4.0,Home,239.24,1666.0,Bank Transfer,Success,956.96,False
562,133,2024-02-06,Returned,France,Consumer,2024-10-25,4855.0,23.0,3.0,Sports,185.53,1666.0,Bank Transfer,Success,556.59,False
563,276,2024-01-01,Delivered,Italy,Corporate,2023-11-20,1317.0,93.0,2.0,Electronics,112.08,228.0,Card,Success,224.16,True
563,276,2024-01-01,Delivered,Italy,Corporate,2023-11-20,1643.0,30.0,4.0,Sports,288.35,228.0,Card,Success,1153.4,True
563,276,2024-01-01,Delivered,Italy,Corporate,2023-11-20,4866.0,77.0,4.0,Electronics,452.34,228.0,Card,Success,1809.36,True
564,264,2024-02-06,Cancelled,France,Consumer,2024-09-26,589.0,90.0,1.0,Electronics,413.97,354.0,PayPal,Success,413.97,False
565,171,2024-05-20,Delivered,Italy,Corporate,2024-07-03,3471.0,30.0,3.0,Sports,288.35,612.0,Card,Success,865.0500000000001,True
565,171,2024-05-20,Delivered,Italy,Corporate,2024-07-03,3942.0,46.0,3.0,Electronics,9.7,612.0,Card,Success,29.099999999999998,True
566,460,2024-08-19,Delivered,Spain,Corporate,2024-08-15,508.0,21.0,3.0,Home,324.05,607.0,Bank Transfer,Success,972.1500000000001,True
566,460,2024-08-19,Delivered,Spain,Corporate,2024-08-15,939.0,12.0,4.0,Sports,366.86,607.0,Bank Transfer,Success,1467.44,True
566,460,2024-08-19,Delivered,Spain,Corporate,2024-08-15,1918.0,65.0,2.0,Home,455.62,607.0,Bank Transfer,Success,911.24,True
566,460,2024-08-19,Delivered,Spain,Corporate,2024-08-15,2192.0,55.0,4.0,Sports,171.5,607.0,Bank Transfer,Success,686.0,True
566,460,2024-08-19,Delivered,Spain,Corporate,2024-08-15,3641.0,81.0,2.0,Electronics,203.78,607.0,Bank Transfer,Success,407.56,True
567,1,2024-05-15,Delivered,Spain,Small Business,2023-11-26,4745.0,97.0,1.0,Sports,133.82,171.0,Card,Success,133.82,True
567,1,2024-05-15,Delivered,Spain,Small Business,2023-11-26,4914.0,39.0,4.0,Home,233.66,171.0,Card,Success,934.64,True
568,313,2024-07-06,Delivered,Italy,Corporate,2023-10-23,288.0,85.0,2.0,Sports,64.57,1157.0,Card,Success,129.14,True
568,313,2024-07-06,Delivered,Italy,Corporate,2023-10-23,362.0,44.0,1.0,Clothing,466.63,1157.0,Card,Success,466.63,True
568,313,2024-07-06,Delivered,Italy,Corporate,2023-10-23,2040.0,35.0,4.0,Sports,262.48,1157.0,Card,Success,1049.92,True
568,313,2024-07-06,Delivered,Italy,Corporate,2023-10-23,2416.0,100.0,1.0,Electronics,498.19,1157.0,Card,Success,498.19,True
568,313,2024-07-06,Delivered,Italy,Corporate,2023-10-23,3200.0,71.0,3.0,Electronics,400.0,1157.0,Card,Success,1200.0,True
569,64,2024-05-07,Delivered,Unknown,Consumer,2024-04-18,208.0,13.0,4.0,Sports,100.34,1940.0,Bank Transfer,Success,401.36,True
569,64,2024-05-07,Delivered,Unknown,Consumer,2024-04-18,388.0,3.0,4.0,Electronics,30.54,1940.0,Bank Transfer,Success,122.16,True
569,64,2024-05-07,Delivered,Unknown,Consumer,2024-04-18,3085.0,76.0,4.0,Electronics,302.4,1940.0,Bank Transfer,Success,1209.6,True
569,64,2024-05-07,Delivered,Unknown,Consumer,2024-04-18,3526.0,21.0,4.0,Home,324.05,1940.0,Bank Transfer,Success,1296.2,True
570,374,2024-07-19,Delivered,Italy,Consumer,2024-03-10,1365.0,29.0,1.0,Clothing,205.22,1864.0,PayPal,Failed,205.22,False
570,374,2024-07-19,Delivered,Italy,Consumer,2024-03-10,3461.0,41.0,2.0,Home,5.12,1864.0,PayPal,Failed,10.24,False
570,374,2024-07-19,Delivered,Italy,Consumer,2024-03-10,3770.0,23.0,2.0,Sports,185.53,1864.0,PayPal,Failed,371.06,False
571,468,2024-05-06,Delivered,France,Small Business,2024-06-04,1499.0,8.0,4.0,Electronics,280.12,830.0,PayPal,Success,1120.48,True
571,468,2024-05-06,Delivered,France,Small Business,2024-06-04,2023.0,45.0,1.0,Clothing,39.66,830.0,PayPal,Success,39.66,True
571,468,2024-05-06,Delivered,France,Small Business,2024-06-04,2575.0,44.0,2.0,Clothing,466.63,830.0,PayPal,Success,933.26,True
571,468,2024-05-06,Delivered,France,Small Business,2024-06-04,3957.0,1.0,4.0,Electronics,325.1,830.0,PayPal,Success,1300.4,True
572,284,2024-09-13,Returned,Spain,Consumer,2023-03-10,,,,,,1524.0,Card,Success,,False
573,121,2024-06-12,Delivered,Italy,Small Business,2023-10-16,2868.0,68.0,3.0,Clothing,198.86,563.0,Card,Success,596.58,True
574,107,2024-02-04,Delivered,Germany,Corporate,2023-02-03,1653.0,43.0,4.0,Electronics,195.06,590.0,Bank Transfer,Success,780.24,True
575,421,2024-07-12,Delivered,Germany,Consumer,2024-02-22,155.0,24.0,1.0,Clothing,282.54,813.0,PayPal,Success,282.54,True
575,421,2024-07-12,Delivered,Germany,Consumer,2024-02-22,1455.0,99.0,2.0,Clothing,248.14,813.0,PayPal,Success,496.28,True
575,421,2024-07-12,Delivered,Germany,Consumer,2024-02-22,2076.0,24.0,1.0,Clothing,282.54,813.0,PayPal,Success,282.54,True
575,421,2024-07-12,Delivered,Germany,Consumer,2024-02-22,4278.0,7.0,4.0,Electronics,499.68,813.0,PayPal,Success,1998.72,True
575,421,2024-07-12,Delivered,Germany,Consumer,2024-02-22,4999.0,100.0,4.0,Electronics,498.19,813.0,PayPal,Success,1992.76,True
576,175,2024-07-09,Delivered,Italy,Small Business,2024-11-03,3978.0,52.0,2.0,Electronics,139.49,992.0,Bank Transfer,Success,278.98,True
577,485,2024-04-13,Delivered,France,Small Business,2023-05-08,381.0,78.0,3.0,Clothing,494.65,248.0,Bank Transfer,Success,1483.9499999999998,True
578,204,2024-01-23,Delivered,France,Corporate,2023-11-16,884.0,94.0,1.0,Clothing,261.54,916.0,PayPal,Success,261.54,True
578,204,2024-01-23,Delivered,France,Corporate,2023-11-16,1188.0,54.0,1.0,Home,50.39,916.0,PayPal,Success,50.39,True
579,165,2024-09-21,Returned,Germany,Small Business,2023-05-20,772.0,99.0,1.0,Clothing,248.14,1256.0,PayPal,Success,248.14,False
579,165,2024-09-21,Returned,Germany,Small Business,2023-05-20,1891.0,32.0,1.0,Sports,271.51,1256.0,PayPal,Success,271.51,False
579,165,2024-09-21,Returned,Germany,Small Business,2023-05-20,2698.0,62.0,1.0,Electronics,359.2,1256.0,PayPal,Success,359.2,False
579,165,2024-09-21,Returned,Germany,Small Business,2023-05-20,4192.0,57.0,2.0,Electronics,367.47,1256.0,PayPal,Success,734.94,False
579,165,2024-09-21,Returned,Germany,Small Business,2023-05-20,4283.0,80.0,4.0,Home,37.17,1256.0,PayPal,Success,148.68,False
580,305,2024-10-16,Delivered,Germany,Corporate,2023-05-13,1310.0,100.0,1.0,Electronics,498.19,882.0,Bank Transfer,Success,498.19,True
580,305,2024-10-16,Delivered,Germany,Corporate,2023-05-13,2105.0,88.0,1.0,Sports,23.18,882.0,Bank Transfer,Success,23.18,True
580,305,2024-10-16,Delivered,Germany,Corporate,2023-05-13,2446.0,48.0,2.0,Electronics,48.83,882.0,Bank Transfer,Success,97.66,True
580,305,2024-10-16,Delivered,Germany,Corporate,2023-05-13,3763.0,45.0,4.0,Clothing,39.66,882.0,Bank Transfer,Success,158.64,True
581,497,2024-09-16,Delivered,Spain,Consumer,2023-12-08,2284.0,57.0,2.0,Electronics,367.47,606.0,Bank Transfer,Success,734.94,True
581,497,2024-09-16,Delivered,Spain,Consumer,2023-12-08,3225.0,19.0,4.0,Clothing,230.3,606.0,Bank Transfer,Success,921.2,True
582,120,2024-12-23,Delivered,France,Corporate,2024-01-12,1298.0,36.0,4.0,Home,216.27,913.0,Bank Transfer,Success,865.08,True
582,120,2024-12-23,Delivered,France,Corporate,2024-01-12,2244.0,88.0,4.0,Sports,23.18,913.0,Bank Transfer,Success,92.72,True
583,44,2024-03-15,Returned,Italy,Corporate,2023-02-16,1382.0,15.0,3.0,Home,213.77,1961.0,Bank Transfer,Success,641.3100000000001,False
583,44,2024-03-15,Returned,Italy,Corporate,2023-02-16,1513.0,12.0,3.0,Sports,366.86,1961.0,Bank Transfer,Success,1100.58,False
583,44,2024-03-15,Returned,Italy,Corporate,2023-02-16,1953.0,67.0,1.0,Clothing,59.19,1961.0,Bank Transfer,Success,59.19,False
584,312,2024-12-20,Delivered,Spain,Corporate,2024-04-06,1476.0,42.0,2.0,Clothing,96.81,229.0,Bank Transfer,Success,193.62,True
584,312,2024-12-20,Delivered,Spain,Corporate,2024-04-06,3417.0,87.0,3.0,Home,195.12,229.0,Bank Transfer,Success,585.36,True
585,156,2024-03-12,Delivered,Germany,Small Business,2023-06-22,169.0,76.0,3.0,Electronics,302.4,394.0,Bank Transfer,Success,907.1999999999999,True
585,156,2024-03-12,Delivered,Germany,Small Business,2023-06-22,1922.0,38.0,1.0,Clothing,211.67,394.0,Bank Transfer,Success,211.67,True
586,367,2024-09-15,Delivered,Germany,Consumer,2024-04-20,1412.0,74.0,3.0,Home,491.25,265.0,Bank Transfer,Success,1473.75,True
586,367,2024-09-15,Delivered,Germany,Consumer,2024-04-20,2348.0,46.0,4.0,Electronics,9.7,265.0,Bank Transfer,Success,38.8,True
586,367,2024-09-15,Delivered,Germany,Consumer,2024-04-20,4843.0,34.0,2.0,Home,370.24,265.0,Bank Transfer,Success,740.48,True
587,207,2024-07-06,Delivered,Italy,Small Business,2023-08-17,2692.0,100.0,3.0,Electronics,498.19,271.0,Card,Success,1494.57,True
587,207,2024-07-06,Delivered,Italy,Small Business,2023-08-17,3364.0,60.0,3.0,Home,152.02,271.0,Card,Success,456.06000000000006,True
588,390,2024-06-21,Delivered,France,Corporate,2023-07-13,3521.0,33.0,2.0,Home,332.52,1032.0,PayPal,Success,665.04,True
589,108,2024-10-16,Delivered,Italy,Consumer,2024-09-14,586.0,56.0,1.0,Clothing,263.65,1001.0,Bank Transfer,Success,263.65,True
589,108,2024-10-16,Delivered,Italy,Consumer,2024-09-14,1567.0,89.0,3.0,Home,478.85,1001.0,Bank Transfer,Success,1436.5500000000002,True
589,108,2024-10-16,Delivered,Italy,Consumer,2024-09-14,1915.0,64.0,1.0,Sports,142.25,1001.0,Bank Transfer,Success,142.25,True
590,251,2024-02-14,Delivered,Germany,Consumer,2023-08-19,1877.0,80.0,1.0,Home,37.17,1537.0,PayPal,Success,37.17,True
590,251,2024-02-14,Delivered,Germany,Consumer,2023-08-19,2694.0,19.0,2.0,Clothing,230.3,1537.0,PayPal,Success,460.6,True
590,251,2024-02-14,Delivered,Germany,Consumer,2023-08-19,3119.0,95.0,2.0,Sports,300.65,1537.0,PayPal,Success,601.3,True
590,251,2024-02-14,Delivered,Germany,Consumer,2023-08-19,3329.0,87.0,2.0,Home,195.12,1537.0,PayPal,Success,390.24,True
591,445,2024-03-01,Delivered,Italy,Consumer,2024-05-28,535.0,98.0,4.0,Electronics,260.05,340.0,PayPal,Success,1040.2,True
591,445,2024-03-01,Delivered,Italy,Consumer,2024-05-28,2719.0,30.0,1.0,Sports,288.35,340.0,PayPal,Success,288.35,True
591,445,2024-03-01,Delivered,Italy,Consumer,2024-05-28,4549.0,75.0,3.0,Electronics,442.68,340.0,PayPal,Success,1328.04,True
592,404,2024-03-23,Delivered,France,Small Business,2023-02-24,860.0,33.0,1.0,Home,332.52,1305.0,PayPal,Success,332.52,True
592,404,2024-03-23,Delivered,France,Small Business,2023-02-24,973.0,61.0,3.0,Clothing,427.15,1305.0,PayPal,Success,1281.4499999999998,True
592,404,2024-03-23,Delivered,France,Small Business,2023-02-24,1506.0,93.0,1.0,Electronics,112.08,1305.0,PayPal,Success,112.08,True
592,404,2024-03-23,Delivered,France,Small Business,2023-02-24,1587.0,67.0,2.0,Clothing,59.19,1305.0,PayPal,Success,118.38,True
592,404,2024-03-23,Delivered,France,Small Business,2023-02-24,1952.0,61.0,4.0,Clothing,427.15,1305.0,PayPal,Success,1708.6,True
592,404,2024-03-23,Delivered,France,Small Business,2023-02-24,3059.0,82.0,3.0,Home,419.72,1305.0,PayPal,Success,1259.16,True
592,404,2024-03-23,Delivered,France,Small Business,2023-02-24,4009.0,32.0,2.0,Sports,271.51,1305.0,PayPal,Success,543.02,True
592,404,2024-03-23,Delivered,France,Small Business,2023-02-24,4968.0,68.0,2.0,Clothing,198.86,1305.0,PayPal,Success,397.72,True
593,370,2024-05-02,Delivered,Spain,Small Business,2024-07-14,2466.0,34.0,3.0,Home,370.24,1846.0,Card,Failed,1110.72,False
593,370,2024-05-02,Delivered,Spain,Small Business,2024-07-14,3437.0,5.0,3.0,Home,26.86,1846.0,Card,Failed,80.58,False
594,334,2024-12-23,Delivered,Spain,Consumer,2024-07-28,1712.0,92.0,3.0,Home,316.74,87.0,Bank Transfer,Success,950.22,True
594,334,2024-12-23,Delivered,Spain,Consumer,2024-07-28,2655.0,32.0,3.0,Sports,271.51,87.0,Bank Transfer,Success,814.53,True
595,130,2024-01-16,Delivered,Unknown,Corporate,2024-03-21,1172.0,13.0,3.0,Sports,100.34,1924.0,Card,Success,301.02,True
595,130,2024-01-16,Delivered,Unknown,Corporate,2024-03-21,2828.0,45.0,3.0,Clothing,39.66,1924.0,Card,Success,118.97999999999999,True
595,130,2024-01-16,Delivered,Unknown,Corporate,2024-03-21,3187.0,89.0,1.0,Home,478.85,1924.0,Card,Success,478.85,True
595,130,2024-01-16,Delivered,Unknown,Corporate,2024-03-21,3224.0,91.0,4.0,Electronics,401.38,1924.0,Card,Success,1605.52,True
595,130,2024-01-16,Delivered,Unknown,Corporate,2024-03-21,4583.0,21.0,4.0,Home,324.05,1924.0,Card,Success,1296.2,True
596,457,2024-03-06,Delivered,Germany,Consumer,2024-05-20,28.0,85.0,3.0,Sports,64.57,1206.0,Bank Transfer,Success,193.70999999999998,True
596,457,2024-03-06,Delivered,Germany,Consumer,2024-05-20,1676.0,57.0,1.0,Electronics,367.47,1206.0,Bank Transfer,Success,367.47,True
596,457,2024-03-06,Delivered,Germany,Consumer,2024-05-20,2155.0,26.0,4.0,Electronics,443.07,1206.0,Bank Transfer,Success,1772.28,True
597,293,2024-05-24,Delivered,France,Small Business,2023-12-29,1254.0,18.0,4.0,Home,32.17,103.0,Card,Success,128.68,True
597,293,2024-05-24,Delivered,France,Small Business,2023-12-29,3385.0,32.0,2.0,Sports,271.51,103.0,Card,Success,543.02,True
598,20,2024-06-10,Delivered,Spain,Small Business,2023-07-14,2096.0,65.0,2.0,Home,455.62,1384.0,Card,Success,911.24,True
598,20,2024-06-10,Delivered,Spain,Small Business,2023-07-14,3586.0,12.0,2.0,Sports,366.86,1384.0,Card,Success,733.72,True
598,20,2024-06-10,Delivered,Spain,Small Business,2023-07-14,3852.0,11.0,3.0,Home,64.66,1384.0,Card,Success,193.98,True
598,20,2024-06-10,Delivered,Spain,Small Business,2023-07-14,4804.0,15.0,3.0,Home,213.77,1384.0,Card,Success,641.3100000000001,True
599,282,2024-08-21,Cancelled,Italy,Corporate,2023-10-19,591.0,77.0,3.0,Electronics,452.34,1327.0,Card,Success,1357.02,False
599,282,2024-08-21,Cancelled,Italy,Corporate,2023-10-19,2200.0,41.0,1.0,Home,5.12,1327.0,Card,Success,5.12,False
599,282,2024-08-21,Cancelled,Italy,Corporate,2023-10-19,4814.0,32.0,4.0,Sports,271.51,1327.0,Card,Success,1086.04,False
600,285,2024-05-23,Returned,Germany,Consumer,2024-10-21,562.0,28.0,2.0,Electronics,223.31,1477.0,Bank Transfer,Success,446.62,False
601,1,2024-12-23,Delivered,Spain,Small Business,2023-11-26,431.0,99.0,2.0,Clothing,248.14,418.0,Bank Transfer,Success,496.28,True
601,1,2024-12-23,Delivered,Spain,Small Business,2023-11-26,544.0,21.0,2.0,Home,324.05,418.0,Bank Transfer,Success,648.1,True
601,1,2024-12-23,Delivered,Spain,Small Business,2023-11-26,1452.0,88.0,4.0,Sports,23.18,418.0,Bank Transfer,Success,92.72,True
601,1,2024-12-23,Delivered,Spain,Small Business,2023-11-26,2102.0,98.0,1.0,Electronics,260.05,418.0,Bank Transfer,Success,260.05,True
601,1,2024-12-23,Delivered,Spain,Small Business,2023-11-26,2482.0,87.0,4.0,Home,195.12,418.0,Bank Transfer,Success,780.48,True
601,1,2024-12-23,Delivered,Spain,Small Business,2023-11-26,4492.0,14.0,2.0,Electronics,62.06,418.0,Bank Transfer,Success,124.12,True
601,1,2024-12-23,Delivered,Spain,Small Business,2023-11-26,4877.0,86.0,4.0,Sports,28.24,418.0,Bank Transfer,Success,112.96,True
602,119,2024-07-06,Delivered,Italy,Small Business,2023-11-11,832.0,87.0,2.0,Home,195.12,1317.0,Card,Success,390.24,True
602,119,2024-07-06,Delivered,Italy,Small Business,2023-11-11,4417.0,54.0,1.0,Home,50.39,1317.0,Card,Success,50.39,True
603,35,2024-11-17,Delivered,Germany,Small Business,2024-10-06,1871.0,4.0,2.0,Sports,336.61,1840.0,Bank Transfer,Success,673.22,True
603,35,2024-11-17,Delivered,Germany,Small Business,2024-10-06,4393.0,62.0,2.0,Electronics,359.2,1840.0,Bank Transfer,Success,718.4,True
604,198,2024-01-13,Delivered,Italy,Small Business,2024-04-03,246.0,66.0,2.0,Clothing,27.32,726.0,PayPal,Success,54.64,True
605,485,2024-07-02,Delivered,France,Small Business,2023-05-08,4069.0,75.0,2.0,Electronics,442.68,1815.0,Bank Transfer,Success,885.36,True
606,245,2024-04-20,Delivered,Spain,Small Business,2024-05-14,41.0,74.0,2.0,Home,491.25,279.0,Bank Transfer,Success,982.5,True
606,245,2024-04-20,Delivered,Spain,Small Business,2024-05-14,2565.0,70.0,2.0,Home,478.43,279.0,Bank Transfer,Success,956.86,True
607,59,2024-10-16,Delivered,Spain,Consumer,2024-11-22,1166.0,5.0,1.0,Home,26.86,930.0,Bank Transfer,Success,26.86,True
607,59,2024-10-16,Delivered,Spain,Consumer,2024-11-22,2039.0,63.0,4.0,Sports,296.61,930.0,Bank Transfer,Success,1186.44,True
608,325,2024-10-21,Delivered,Germany,Consumer,2024-10-22,1560.0,1.0,1.0,Electronics,325.1,1977.0,Bank Transfer,Success,325.1,True
608,325,2024-10-21,Delivered,Germany,Consumer,2024-10-22,2988.0,73.0,1.0,Home,296.33,1977.0,Bank Transfer,Success,296.33,True
608,325,2024-10-21,Delivered,Germany,Consumer,2024-10-22,4000.0,85.0,2.0,Sports,64.57,1977.0,Bank Transfer,Success,129.14,True
609,161,2024-08-02,Delivered,Spain,Small Business,2023-04-28,,,,,,1965.0,Card,Failed,,False
610,497,2024-04-29,Delivered,Spain,Consumer,2023-12-08,3529.0,56.0,2.0,Clothing,263.65,1408.0,Card,Success,527.3,True
610,497,2024-04-29,Delivered,Spain,Consumer,2023-12-08,3743.0,39.0,3.0,Home,233.66,1408.0,Card,Success,700.98,True
611,179,2024-02-24,Delivered,France,Small Business,2024-10-11,3961.0,78.0,4.0,Clothing,494.65,906.0,Card,Success,1978.6,True
612,206,2024-01-27,Delivered,France,Consumer,2023-12-15,2109.0,44.0,3.0,Clothing,466.63,1925.0,Bank Transfer,Success,1399.8899999999999,True
612,206,2024-01-27,Delivered,France,Consumer,2023-12-15,2487.0,76.0,3.0,Electronics,302.4,1925.0,Bank Transfer,Success,907.1999999999999,True
612,206,2024-01-27,Delivered,France,Consumer,2023-12-15,3002.0,91.0,1.0,Electronics,401.38,1925.0,Bank Transfer,Success,401.38,True
612,206,2024-01-27,Delivered,France,Consumer,2023-12-15,3552.0,21.0,4.0,Home,324.05,1925.0,Bank Transfer,Success,1296.2,True
613,12,2024-04-27,Cancelled,Spain,Corporate,2023-07-02,2533.0,59.0,2.0,Home,236.32,424.0,Bank Transfer,Success,472.64,False
613,12,2024-04-27,Cancelled,Spain,Corporate,2023-07-02,3444.0,59.0,1.0,Home,236.32,424.0,Bank Transfer,Success,236.32,False
614,490,2024-08-08,Returned,France,Consumer,2023-01-17,1723.0,78.0,4.0,Clothing,494.65,1842.0,PayPal,Success,1978.6,False
614,490,2024-08-08,Returned,France,Consumer,2023-01-17,2659.0,34.0,4.0,Home,370.24,1842.0,PayPal,Success,1480.96,False
614,490,2024-08-08,Returned,France,Consumer,2023-01-17,3191.0,3.0,1.0,Electronics,30.54,1842.0,PayPal,Success,30.54,False
614,490,2024-08-08,Returned,France,Consumer,2023-01-17,4421.0,23.0,3.0,Sports,185.53,1842.0,PayPal,Success,556.59,False
614,490,2024-08-08,Returned,France,Consumer,2023-01-17,4865.0,57.0,2.0,Electronics,367.47,1842.0,PayPal,Success,734.94,False
615,276,2024-08-18,Delivered,Italy,Corporate,2023-11-20,1946.0,82.0,2.0,Home,419.72,1307.0,Card,Success,839.44,True
615,276,2024-08-18,Delivered,Italy,Corporate,2023-11-20,3875.0,81.0,2.0,Electronics,203.78,1307.0,Card,Success,407.56,True
616,181,2024-02-22,Delivered,France,Small Business,2023-01-13,488.0,1.0,2.0,Electronics,325.1,1569.0,PayPal,Success,650.2,True
616,181,2024-02-22,Delivered,France,Small Business,2023-01-13,2495.0,10.0,3.0,Sports,159.86,1569.0,PayPal,Success,479.58000000000004,True
617,242,2024-10-21,Delivered,Spain,Small Business,2023-06-28,128.0,87.0,2.0,Home,195.12,1033.0,PayPal,Success,390.24,True
617,242,2024-10-21,Delivered,Spain,Small Business,2023-06-28,4331.0,97.0,1.0,Sports,133.82,1033.0,PayPal,Success,133.82,True
618,216,2024-11-16,Delivered,France,Consumer,2023-05-12,3907.0,58.0,3.0,Home,6.66,1347.0,Bank Transfer,Success,19.98,True
618,216,2024-11-16,Delivered,France,Consumer,2023-05-12,4928.0,76.0,2.0,Electronics,302.4,1347.0,Bank Transfer,Success,604.8,True
619,251,2024-08-20,Delivered,Germany,Consumer,2023-08-19,2757.0,64.0,4.0,Sports,142.25,1427.0,Card,Success,569.0,True
619,251,2024-08-20,Delivered,Germany,Consumer,2023-08-19,4196.0,40.0,4.0,Electronics,495.22,1427.0,Card,Success,1980.88,True
620,299,2024-06-06,Delivered,France,Small Business,2024-09-14,2210.0,2.0,3.0,Home,348.12,1287.0,Bank Transfer,Success,1044.3600000000001,True
620,299,2024-06-06,Delivered,France,Small Business,2024-09-14,3518.0,37.0,2.0,Electronics,438.95,1287.0,Bank Transfer,Success,877.9,True
620,299,2024-06-06,Delivered,France,Small Business,2024-09-14,4092.0,89.0,4.0,Home,478.85,1287.0,Bank Transfer,Success,1915.4,True
620,299,2024-06-06,Delivered,France,Small Business,2024-09-14,4372.0,95.0,3.0,Sports,300.65,1287.0,Bank Transfer,Success,901.9499999999999,True
620,299,2024-06-06,Delivered,France,Small Business,2024-09-14,4979.0,1.0,4.0,Electronics,325.1,1287.0,Bank Transfer,Success,1300.4,True
621,126,2024-09-25,Delivered,Italy,Corporate,2024-05-17,95.0,4.0,4.0,Sports,336.61,102.0,Card,Success,1346.44,True
621,126,2024-09-25,Delivered,Italy,Corporate,2024-05-17,2252.0,73.0,2.0,Home,296.33,102.0,Card,Success,592.66,True
621,126,2024-09-25,Delivered,Italy,Corporate,2024-05-17,2368.0,18.0,4.0,Home,32.17,102.0,Card,Success,128.68,True
622,482,2024-01-21,Delivered,Germany,Corporate,2024-09-01,760.0,2.0,4.0,Home,348.12,175.0,Card,Success,1392.48,True
622,482,2024-01-21,Delivered,Germany,Corporate,2024-09-01,1948.0,42.0,4.0,Clothing,96.81,175.0,Card,Success,387.24,True
623,217,2024-02-22,Delivered,Italy,Small Business,2024-08-23,2234.0,53.0,4.0,Electronics,202.15,759.0,Bank Transfer,Success,808.6,True
623,217,2024-02-22,Delivered,Italy,Small Business,2024-08-23,3101.0,17.0,3.0,Sports,373.81,759.0,Bank Transfer,Success,1121.43,True
623,217,2024-02-22,Delivered,Italy,Small Business,2024-08-23,4556.0,98.0,4.0,Electronics,260.05,759.0,Bank Transfer,Success,1040.2,True
623,217,2024-02-22,Delivered,Italy,Small Business,2024-08-23,4841.0,40.0,4.0,Electronics,495.22,759.0,Bank Transfer,Success,1980.88,True
624,306,2024-10-01,Delivered,France,Small Business,2023-05-07,21.0,61.0,3.0,Clothing,427.15,1826.0,Bank Transfer,Success,1281.4499999999998,True
624,306,2024-10-01,Delivered,France,Small Business,2023-05-07,809.0,5.0,3.0,Home,26.86,1826.0,Bank Transfer,Success,80.58,True
624,306,2024-10-01,Delivered,France,Small Business,2023-05-07,838.0,52.0,2.0,Electronics,139.49,1826.0,Bank Transfer,Success,278.98,True
624,306,2024-10-01,Delivered,France,Small Business,2023-05-07,2255.0,46.0,3.0,Electronics,9.7,1826.0,Bank Transfer,Success,29.099999999999998,True
625,285,2024-11-08,Delivered,Germany,Consumer,2024-10-21,4324.0,29.0,2.0,Clothing,205.22,1513.0,Card,Failed,410.44,False
626,185,2024-10-07,Delivered,France,Consumer,2023-11-17,336.0,1.0,4.0,Electronics,325.1,464.0,Card,Success,1300.4,True
626,185,2024-10-07,Delivered,France,Consumer,2023-11-17,1427.0,74.0,1.0,Home,491.25,464.0,Card,Success,491.25,True
626,185,2024-10-07,Delivered,France,Consumer,2023-11-17,2968.0,49.0,4.0,Sports,23.61,464.0,Card,Success,94.44,True
626,185,2024-10-07,Delivered,France,Consumer,2023-11-17,3406.0,61.0,2.0,Clothing,427.15,464.0,Card,Success,854.3,True
626,185,2024-10-07,Delivered,France,Consumer,2023-11-17,4336.0,77.0,1.0,Electronics,452.34,464.0,Card,Success,452.34,True
627,39,2024-08-01,Returned,France,Corporate,2023-02-15,274.0,66.0,2.0,Clothing,27.32,296.0,Card,Success,54.64,False
